Id,SalePrice
1876,188333.27
1877,206175.84
1878,200950.9
1879,136515.33
1880,143547.34
1881,243614.08
1882,252813.67
1883,197426.95
1884,209171.39
1885,264645.22
1886,305518.97
1887,194643.2
1888,264446.44
1889,153764.84
1890,138658.0
1891,146174.27
1892,105102.805
1893,132749.44
1894,117330.53
1895,147508.67
1896,123846.53
1897,113000.61
1898,104578.26
1899,150263.75
1900,163141.25
1901,180920.42
1902,132719.88
1903,205258.7
1904,137225.73
1905,195730.52
1906,146581.86
1907,219157.5
1908,113468.84
1909,127065.86
1910,119896.83
1911,227587.81
1912,271568.1
1913,159834.1
1914,62727.59
1915,316191.16
1916,82450.63
1917,256270.16
1918,136572.33
1919,166513.95
1920,141852.27
1921,451030.03
1922,297613.06
1923,230012.44
1924,252421.19
1925,197053.67
1926,373756.5
1927,141651.58
1928,154000.14
1929,134104.11
1930,138046.3
1931,137673.27
1932,133284.0
1933,178134.83
1934,185855.56
1935,176824.0
1936,188099.47
1937,178893.17
1938,184330.72
1939,257875.69
1940,194926.75
1941,165367.42
1942,199145.12
1943,217216.55
1944,349177.84
1945,403434.72
1946,164061.31
1947,337662.22
1948,172685.08
1949,262660.56
1950,178777.84
1951,272921.88
1952,260900.39
1953,170449.56
1954,182679.12
1955,126272.266
1956,268512.84
1957,165501.81
1958,305741.06
1959,131917.81
1960,113428.805
1961,127687.7
1962,98420.44
1963,109561.125
1964,116377.78
1965,148876.22
1966,148208.86
1967,327015.94
1968,416802.22
1969,403898.97
1970,463266.53
1971,523751.4
1972,388072.06
1973,252231.95
1974,314255.72
1975,509235.28
1976,266140.88
1977,357905.22
1978,358176.2
1979,337765.1
1980,197866.72
1981,331952.22
1982,241620.78
1983,223335.47
1984,164187.89
1985,213711.72
1986,222095.33
1987,188880.5
1988,172944.14
1989,194223.7
1990,210139.6
1991,253568.16
1992,215153.53
1993,169999.2
1994,217957.17
1995,182165.56
1996,241027.02
1997,304649.6
1998,325674.75
1999,263181.06
2000,292563.5
2001,272929.16
2002,244598.89
2003,239936.92
2004,264562.94
2005,248381.14
2006,246133.58
2007,229905.3
2008,222987.19
2009,190061.05
2010,185419.25
2011,121445.836
2012,170524.16
2013,184865.34
2014,183157.89
2015,207809.4
2016,199766.11
2017,209795.06
2018,128538.58
2019,138586.05
2020,123830.84
2021,114465.06
2022,173928.34
2023,142925.11
2024,222569.11
2025,356661.94
2026,185313.48
2027,130890.875
2028,148489.47
2029,178408.53
2030,274939.94
2031,254742.84
2032,268814.56
2033,249653.45
2034,168378.55
2035,205860.4
2036,184802.75
2037,198663.6
2038,315120.84
2039,238311.83
2040,402766.53
2041,281942.94
2042,202723.69
2043,161708.75
2044,167453.84
2045,258562.28
2046,133377.23
2047,157351.89
2048,137540.1
2049,143414.94
2050,174637.64
2051,104250.99
2052,131961.44
2053,142407.78
2054,88492.25
2055,164590.22
2056,137423.36
2057,118608.65
2058,244148.81
2059,129817.5
2060,173650.38
2061,178532.22
2062,132916.1
2063,118696.65
2064,138398.94
2065,115093.836
2066,182573.69
2067,103425.97
2068,139675.14
2069,77216.016
2070,101783.1
2071,93517.66
2072,140971.4
2073,136053.03
2074,191521.58
2075,144499.2
2076,119528.13
2077,155771.61
2078,128860.42
2079,121701.28
2080,116620.195
2081,124045.8
2082,147338.0
2083,143167.67
2084,113001.266
2085,129339.97
2086,131116.94
2087,118536.555
2088,96315.31
2089,100069.01
2090,138893.73
2091,126949.15
2092,145052.23
2093,132713.2
2094,143541.61
2095,141076.33
2096,70563.39
2097,104626.54
2098,153282.86
2099,64540.98
2100,99828.12
2101,134925.97
2102,118166.695
2103,110793.24
2104,115615.77
2105,140690.66
2106,75887.38
2107,245251.19
2108,114698.805
2109,118240.414
2110,128684.734
2111,147941.33
2112,140143.78
2113,123227.56
2114,96345.86
2115,163469.78
2116,111163.63
2117,158321.84
2118,116823.18
2119,105263.03
2120,115804.13
2121,80935.07
2122,115890.12
2123,96495.35
2124,156962.97
2125,139059.03
2126,161433.33
2127,177700.97
2128,142689.2
2129,93080.35
2130,141523.1
2131,165995.52
2132,114870.56
2133,119793.74
2134,123155.195
2135,102182.07
2136,75949.87
2137,109864.48
2138,128631.625
2139,153968.92
2140,144993.73
2141,138508.38
2142,130428.03
2143,131945.47
2144,116857.67
2145,140916.4
2146,154019.12
2147,135762.9
2148,129657.805
2149,147516.52
2150,225363.94
2151,118870.5
2152,195718.42
2153,157258.67
2154,98969.09
2155,139876.69
2156,235517.17
2157,261851.22
2158,250302.61
2159,211402.38
2160,172836.53
2161,241365.4
2162,446061.1
2163,341919.44
2164,271277.9
2165,202522.16
2166,143487.6
2167,205394.75
2168,213282.14
2169,194151.95
2170,223907.39
2171,153526.48
2172,133475.52
2173,179721.33
2174,237796.1
2175,314657.38
2176,320520.38
2177,244559.67
2178,207241.2
2179,142840.94
2180,213335.34
2181,185161.33
2182,225466.92
2183,196779.88
2184,132204.31
2185,107994.71
2186,142973.66
2187,149858.22
2188,150886.62
2189,203305.16
2190,80152.89
2191,79218.35
2192,90770.71
2193,116999.71
2194,106000.68
2195,111553.586
2196,107447.13
2197,113812.37
2198,153555.61
2199,167920.36
2200,146016.78
2201,135634.67
2202,222448.62
2203,162118.72
2204,171496.58
2205,111690.65
2206,150916.58
2207,224299.05
2208,244570.88
2209,229315.69
2210,124344.98
2211,107931.93
2212,112133.1
2213,110101.36
2214,133896.92
2215,105034.89
2216,132534.62
2217,65893.85
2218,93262.91
2219,87412.6
2220,79927.89
2221,316503.5
2222,281433.03
2223,296374.16
2224,218494.86
2225,107849.05
2226,184769.03
2227,193530.31
2228,267966.06
2229,245122.14
2230,164501.53
2231,215731.67
2232,179689.81
2233,176871.0
2234,275582.97
2235,208810.02
2236,290960.06
2237,363989.1
2238,204955.55
2239,108670.89
2240,165166.61
2241,153988.66
2242,126493.44
2243,125704.86
2244,101569.86
2245,105928.984
2246,143032.1
2247,101714.18
2248,130233.75
2249,134733.0
2250,131094.42
2251,113886.875
2252,171272.72
2253,149681.31
2254,186922.9
2255,188943.36
2256,188846.05
2257,200522.4
2258,168291.3
2259,180821.9
2260,162961.8
2261,174605.38
2262,186640.55
2263,328454.56
2264,462599.94
2265,164184.44
2266,334113.16
2267,405093.28
2268,432115.97
2269,162806.14
2270,183039.17
2271,268800.0
2272,200171.88
2273,167142.11
2274,168033.55
2275,177658.97
2276,187498.78
2277,194333.72
2278,151946.8
2279,132447.34
2280,120646.92
2281,179261.75
2282,185277.78
2283,99555.81
2284,106175.19
2285,146226.08
2286,129962.445
2287,347758.56
2288,274469.3
2289,351859.75
2290,472018.1
2291,321563.12
2292,467455.94
2293,479888.25
2294,447893.16
2295,472889.34
2296,334604.66
2297,316394.66
2298,343453.44
2299,437448.47
2300,353304.94
2301,285108.25
2302,241691.73
2303,230797.98
2304,257913.11
2305,190303.55
2306,181811.2
2307,193888.05
2308,215836.4
2309,298389.3
2310,224886.97
2311,192479.28
2312,171285.64
2313,170916.53
2314,172247.14
2315,170849.8
2316,201527.39
2317,189768.98
2318,172539.67
2319,176891.98
2320,192535.64
2321,242894.55
2322,161703.31
2323,185304.72
2324,169208.55
2325,207657.08
2326,169348.2
2327,219737.92
2328,225534.16
2329,181603.0
2330,176881.58
2331,367139.5
2332,419314.4
2333,329196.12
2334,255177.66
2335,277200.56
2336,325532.03
2337,209648.69
2338,298390.8
2339,218694.58
2340,380717.4
2341,200088.84
2342,238921.23
2343,231107.42
2344,222235.5
2345,232162.6
2346,215103.72
2347,201124.22
2348,249706.05
2349,159293.53
2350,296648.16
2351,259661.6
2352,236978.27
2353,244426.28
2354,130740.06
2355,140080.6
2356,153177.2
2357,186533.62
2358,190785.28
2359,121522.59
2360,120493.49
2361,129098.92
2362,278615.0
2363,141076.3
2364,153198.58
2365,221295.94
2366,181414.78
2367,212106.23
2368,208032.62
2369,197611.52
2370,183602.34
2371,172769.92
2372,183817.08
2373,293708.47
2374,321612.6
2375,262855.7
2376,271254.97
2377,338745.84
2378,142535.02
2379,191230.66
2380,150148.8
2381,153013.22
2382,201564.86
2383,213052.12
2384,252419.94
2385,156923.3
2386,128174.62
2387,135967.78
2388,83153.49
2389,120132.3
2390,153293.95
2391,145232.66
2392,119888.586
2393,170439.64
2394,143759.73
2395,205814.14
2396,154143.17
2397,221588.81
2398,125188.15
2399,67681.17
2400,61916.484
2401,117152.95
2402,136608.14
2403,135702.7
2404,142780.78
2405,161127.1
2406,139324.31
2407,129044.57
2408,136217.6
2409,138160.08
2410,179619.33
2411,119764.62
2412,146581.03
2413,130156.42
2414,138296.77
2415,125435.96
2416,126986.53
2417,127102.97
2418,134638.45
2419,124966.81
2420,125281.76
2421,147340.5
2422,123362.59
2423,135325.53
2424,150576.98
2425,207460.0
2426,137606.89
2427,135707.7
2428,173177.14
2429,120817.66
2430,138842.1
2431,107004.38
2432,140640.4
2433,144691.38
2434,139447.39
2435,156582.88
2436,112815.15
2437,121492.305
2438,118420.82
2439,114489.695
2440,121304.37
2441,85579.6
2442,104022.84
2443,116547.625
2444,132525.36
2445,67388.34
2446,148874.7
2447,208983.77
2448,143598.33
2449,98976.63
2450,153313.73
2451,125004.1
2452,207399.03
2453,94918.64
2454,128426.31
2455,109971.95
2456,139673.66
2457,117874.336
2458,118326.46
2459,107553.15
2460,143077.88
2461,112002.12
2462,138494.94
2463,119443.62
2464,174901.88
2465,138108.7
2466,119887.92
2467,169781.06
2468,72742.97
2469,67303.914
2470,155854.56
2471,186137.77
2472,179260.27
2473,127764.734
2474,100791.65
2475,233524.86
2476,118124.086
2477,124315.77
2478,147447.47
2479,102438.55
2480,145713.05
2481,125199.04
2482,130841.85
2483,114146.84
2484,129875.06
2485,135057.92
2486,156235.53
2487,195824.92
2488,157530.3
2489,153767.22
2490,156276.6
2491,76947.82
2492,186746.56
2493,134522.11
2494,160758.92
2495,82515.89
2496,235185.36
2497,145548.52
2498,108800.37
2499,90620.2
2500,127349.29
2501,133145.69
2502,140662.44
2503,90077.37
2504,183108.88
2505,228896.47
2506,259942.45
2507,343514.47
2508,257300.58
2509,221612.34
2510,229334.55
2511,177668.02
2512,213898.36
2513,206680.83
2514,223243.48
2515,161557.02
2516,148849.89
2517,132175.97
2518,148845.05
2519,229307.53
2520,202797.81
2521,183838.88
2522,215383.47
2523,110430.625
2524,135726.31
2525,142916.77
2526,135263.8
2527,110469.445
2528,129506.57
2529,141722.52
2530,121408.34
2531,244166.16
2532,220591.23
2533,206784.73
2534,234766.1
2535,352765.62
2536,242461.0
2537,230212.67
2538,178311.66
2539,180935.34
2540,180309.1
2541,183072.27
2542,154954.14
2543,132045.11
2544,130934.195
2545,127089.39
2546,125823.53
2547,138535.0
2548,130261.01
2549,163838.69
2550,284966.97
2551,144371.72
2552,131794.1
2553,67703.97
2554,127401.71
2555,114544.78
2556,95743.59
2557,112318.28
2558,150727.3
2559,142846.94
2560,149769.16
2561,149918.56
2562,159143.78
2563,168686.61
2564,173421.38
2565,147974.78
2566,141788.95
2567,141248.62
2568,220749.78
2569,180164.56
2570,121013.8
2571,181725.1
2572,176172.84
2573,228600.27
2574,275281.62
2575,129657.125
2576,123747.52
2577,178328.7
2578,84048.17
2579,88188.99
2580,131730.69
2581,126498.51
2582,111102.54
2583,288376.66
2584,147441.86
2585,177847.0
2586,201455.2
2587,184632.03
2588,164729.12
2589,145186.47
2590,223602.55
2591,230890.34
2592,230849.92
2593,269175.4
2594,184238.64
2595,208823.38
2596,328725.47
2597,175759.8
2598,277670.3
2599,363064.28
2600,168340.42
2601,139909.36
2602,82626.664
2603,89362.47
2604,90915.25
2605,70077.516
2606,147028.53
2607,186348.5
2608,215811.48
2609,168929.42
2610,113339.125
2611,152346.36
2612,151843.81
2613,127744.48
2614,129271.38
2615,155757.16
2616,146032.66
2617,191640.98
2618,203071.53
2619,228187.88
2620,186457.44
2621,183113.66
2622,176706.5
2623,260145.4
2624,312730.66
2625,288468.88
2626,172009.17
2627,172455.78
2628,477146.16
2629,609433.9
2630,368919.88
2631,443100.56
2632,472332.1
2633,323781.9
2634,402656.84
2635,157466.48
2636,186833.38
2637,169179.97
2638,246952.56
2639,197092.14
2640,156519.83
2641,108244.15
2642,194017.97
2643,110729.49
2644,125715.32
2645,99353.98
2646,99586.766
2647,102330.47
2648,141469.03
2649,152620.77
2650,141199.11
2651,150551.11
2652,434777.53
2653,244354.14
2654,248582.19
2655,372072.8
2656,325920.38
2657,370491.5
2658,304884.16
2659,295487.38
2660,341518.28
2661,312119.7
2662,326134.94
2663,272529.88
2664,304759.8
2665,330689.6
2666,280788.25
2667,164118.05
2668,174993.34
2669,173873.27
2670,278165.12
2671,172120.52
2672,185988.38
2673,204175.3
2674,209020.53
2675,166622.67
2676,186831.64
2677,194713.86
2678,234231.45
2679,257784.7
2680,274922.53
2681,434482.6
2682,316963.66
2683,507267.4
2684,314219.06
2685,352312.9
2686,254449.84
2687,364158.4
2688,202780.61
2689,210182.75
2690,494849.84
2691,177201.64
2692,118112.63
2693,189432.95
2694,122622.484
2695,183997.45
2696,180573.75
2697,184444.31
2698,190121.69
2699,176906.3
2700,167478.94
2701,136822.66
2702,116723.67
2703,139962.7
2704,140376.53
2705,126820.3
2706,121037.73
2707,125459.516
2708,137460.44
2709,117297.81
2710,127710.49
2711,305985.34
2712,371035.72
2713,176610.2
2714,147977.73
2715,170330.2
2716,153855.4
2717,180167.12
2718,211085.25
2719,160412.67
2720,165055.1
2721,138261.4
2722,155591.23
2723,135931.08
2724,131850.72
2725,130386.3
2726,150307.66
2727,183321.98
2728,188483.45
2729,144555.92
2730,140179.83
2731,121930.984
2732,124977.59
2733,161391.98
2734,142798.75
2735,132119.78
2736,145332.25
2737,117363.8
2738,131004.836
2739,159355.78
2740,143503.19
2741,140904.27
2742,152267.58
2743,147064.72
2744,149970.38
2745,134604.14
2746,134077.97
2747,161254.03
2748,128129.46
2749,124151.305
2750,137171.75
2751,140654.34
2752,212518.84
2753,167579.88
2754,205126.47
2755,128075.15
2756,101550.5
2757,73723.92
2758,96504.56
2759,168419.16
2760,141154.39
2761,144439.8
2762,144876.7
2763,192641.34
2764,173214.8
2765,268954.16
2766,148228.66
2767,94696.8
2768,125617.64
2769,131923.34
2770,137392.94
2771,117887.89
2772,114893.98
2773,160951.06
2774,133620.66
2775,116430.66
2776,152736.58
2777,137885.47
2778,110514.57
2779,115023.51
2780,103381.6
2781,96167.586
2782,99850.44
2783,108592.18
2784,119453.37
2785,138497.89
2786,79302.12
2787,111199.375
2788,75766.695
2789,196850.73
2790,95492.87
2791,113564.586
2792,47033.242
2793,172014.61
2794,93164.37
2795,121180.13
2796,100323.516
2797,224225.75
2798,140729.45
2799,119639.734
2800,84839.52
2801,111576.76
2802,139201.53
2803,157508.05
2804,143217.25
2805,88786.055
2806,73295.04
2807,145696.72
2808,150407.92
2809,131480.27
2810,133245.66
2811,167293.62
2812,146857.02
2813,149974.25
2814,137005.5
2815,79023.6
2816,267834.53
2817,141492.56
2818,128968.375
2819,170146.72
2820,125689.9
2821,103470.23
2822,212435.47
2823,247127.08
2824,208174.12
2825,150387.69
2826,132294.58
2827,136354.44
2828,219797.05
2829,171664.95
2830,225495.48
2831,180796.61
2832,253364.11
2833,317493.6
2834,222366.4
2835,228655.16
2836,186690.66
2837,159590.67
2838,144174.2
2839,172675.58
2840,190937.83
2841,210040.36
2842,225993.38
2843,152879.95
2844,157734.17
2845,120796.49
2846,223607.98
2847,192093.34
2848,223443.48
2849,207581.78
2850,271578.1
2851,216630.06
2852,222273.77
2853,234639.23
2854,143889.67
2855,197112.62
2856,210026.27
2857,184243.56
2858,199276.73
2859,142337.66
2860,132924.17
2861,130858.8
2862,201200.89
2863,124771.88
2864,222645.53
2865,142198.56
2866,131099.81
2867,104301.17
2868,96800.266
2869,119455.68
2870,128808.0
2871,109580.82
2872,45324.67
2873,99627.64
2874,136391.52
2875,113960.734
2876,146887.86
2877,146853.56
2878,168103.33
2879,137237.2
2880,89994.23
2881,156659.66
2882,180282.72
2883,184743.94
2884,176246.98
2885,203435.94
2886,220690.11
2887,102759.32
2888,123646.84
2889,57322.664
2890,90678.28
2891,136300.22
2892,54665.027
2893,85055.39
2894,48968.28
2895,352702.5
2896,271781.78
2897,204575.53
2898,148885.42
2899,225793.9
2900,163526.94
2901,197466.64
2902,181238.02
2903,354126.47
2904,328188.88
2905,105127.64
2906,207077.77
2907,108260.734
2908,133043.5
2909,146062.19
2910,75684.66
2911,83984.22
2912,142652.86
2913,84754.734
2914,76445.87
2915,79908.67
2916,80329.234
2917,138317.72
2918,117400.92
2919,191723.58
