Id,SalePrice
1745,247133.5
1746,276430.27
1747,221500.06
1748,204184.3
1749,161095.03
1750,152715.0
1751,230477.0
1752,124692.0
1753,145007.86
1754,225966.13
1755,170322.05
1756,122140.18
1757,120241.24
1758,147987.0
1759,164186.05
1760,158637.5
1761,154327.87
1762,169701.53
1763,169419.32
1764,117580.99
1765,174409.4
1766,165592.82
1767,207247.2
1768,141244.25
1769,164859.22
1770,140155.0
1771,138864.75
1772,144075.58
1773,147779.5
1774,133215.19
1775,135500.0
1776,118246.32
1777,117441.58
1778,131896.75
1779,116952.0
1780,174577.0
1781,134164.0
1782,96681.35
1783,128388.58
1784,95462.76
1785,115683.01
1786,145892.77
1787,162330.03
1788,61103.94
1789,102641.9
1790,86395.67
1791,169055.22
1792,153096.75
1793,136389.5
1794,141407.6
1795,140454.33
1796,121060.21
1797,122762.99
1798,126727.75
1799,115183.66
1800,125415.0
1801,129240.94
1802,157749.89
1803,156275.95
1804,139927.75
1805,135584.0
1806,111502.42
1807,149421.5
1808,116672.84
1809,125599.46
1810,142770.2
1811,117375.13
1812,112285.17
1813,122102.0
1814,99989.02
1815,64880.21
1816,105867.94
1817,125892.32
1818,131507.5
1819,113954.95
1820,83061.11
1821,119326.04
1822,148079.23
1823,60182.21
1824,131557.25
1825,137394.05
1826,100006.93
1827,107518.87
1828,136496.84
1829,114195.16
1830,146117.55
1831,169753.2
1832,114427.65
1833,146721.0
1834,136150.1
1835,179379.5
1836,127534.83
1837,102654.26
1838,134632.42
1839,87928.04
1840,166224.71
1841,149627.66
1842,88172.61
1843,143873.0
1844,137586.7
1845,139173.18
1846,151277.0
1847,149139.41
1848,61716.44
1849,121510.35
1850,129773.59
1851,151035.5
1852,131057.93
1853,134676.83
1854,175500.35
1855,147013.32
1856,224530.81
1857,154716.2
1858,141609.16
1859,121805.22
1860,156407.16
1861,121083.14
1862,270337.74
1863,269775.24
1864,269775.24
1865,333380.38
1866,327438.64
1867,238357.76
1868,305175.52
1869,191758.1
1870,254153.8
1871,254952.61
1872,171635.55
1873,230372.38
1874,137892.5
1875,205879.57
1876,193644.64
1877,211521.2
1878,213477.3
1879,134640.5
1880,136015.23
1881,233719.94
1882,261375.42
1883,198665.75
1884,216337.21
1885,257493.84
1886,292985.18
1887,199526.98
1888,280381.29
1889,164138.73
1890,136580.8
1891,141482.0
1892,110954.3
1893,142195.82
1894,130360.32
1895,146582.0
1896,125017.5
1897,118139.26
1898,106830.58
1899,126338.13
1900,146130.85
1901,163400.24
1902,132278.27
1903,222848.16
1904,137546.5
1905,179143.4
1906,150297.5
1907,197300.61
1908,115443.5
1909,135335.7
1910,124123.04
1911,194027.0
1912,258577.11
1913,145462.17
1914,67771.4
1915,330672.92
1916,72497.26
1917,258998.79
1918,135818.0
1919,157150.23
1920,156700.55
1921,411326.26
1922,326648.27
1923,208554.1
1924,240993.98
1925,223089.68
1926,381043.26
1927,141953.5
1928,157410.8
1929,126103.08
1930,125171.8
1931,140532.1
1932,140713.81
1933,172897.5
1934,182262.17
1935,175504.64
1936,191256.75
1937,182643.85
1938,170331.1
1939,243054.26
1940,196507.35
1941,177615.23
1942,191937.5
1943,199923.02
1944,328367.89
1945,370995.45
1946,165845.82
1947,318396.66
1948,174132.0
1949,244390.45
1950,179753.55
1951,267012.39
1952,247676.47
1953,164143.7
1954,211250.0
1955,131197.83
1956,269226.73
1957,162974.67
1958,312772.28
1959,144319.58
1960,113636.32
1961,119720.18
1962,95636.0
1963,105940.0
1964,112091.16
1965,151929.48
1966,156106.25
1967,290722.32
1968,389296.78
1969,384997.69
1970,422975.1
1971,405991.5
1972,352158.06
1973,265493.92
1974,317946.63
1975,471100.67
1976,270009.19
1977,359787.81
1978,360212.12
1979,332484.56
1980,192743.68
1981,333711.14
1982,236943.5
1983,224444.41
1984,167832.9
1985,211888.56
1986,205190.72
1987,186101.21
1988,178269.07
1989,185466.08
1990,220001.25
1991,217509.66
1992,213853.24
1993,172851.07
1994,237281.35
1995,181758.2
1996,258031.7
1997,321271.44
1998,345411.29
1999,254760.86
2000,307330.51
2001,266814.77
2002,237688.98
2003,249280.94
2004,261249.44
2005,226002.37
2006,220881.1
2007,250944.22
2008,210275.36
2009,190390.55
2010,188634.45
2011,150610.78
2012,179970.77
2013,179521.0
2014,190738.0
2015,194255.85
2016,192785.4
2017,206033.0
2018,125948.75
2019,134270.0
2020,124575.0
2021,118165.26
2022,179094.0
2023,150775.19
2024,217906.2
2025,359886.86
2026,187271.63
2027,144671.71
2028,153632.56
2029,171599.38
2030,292653.96
2031,264319.67
2032,289565.47
2033,277431.72
2034,164844.73
2035,207075.94
2036,189265.7
2037,198032.31
2038,309381.6
2039,204556.81
2040,401874.31
2041,285629.46
2042,207406.87
2043,164205.68
2044,171045.79
2045,232227.94
2046,136469.25
2047,152527.4
2048,132357.5
2049,136031.27
2050,178930.7
2051,106140.5
2052,138142.25
2053,143336.75
2054,89570.0
2055,161280.14
2056,128192.08
2057,132645.75
2058,214882.25
2059,129025.93
2060,165087.2
2061,168920.87
2062,138883.0
2063,113819.66
2064,137365.58
2065,124424.5
2066,173331.01
2067,134409.26
2068,135683.85
2069,85242.93
2070,110490.09
2071,97673.01
2072,136612.05
2073,136338.33
2074,177614.11
2075,145806.09
2076,123373.21
2077,149528.62
2078,131346.33
2079,130573.73
2080,115570.3
2081,122590.5
2082,133267.2
2083,143735.61
2084,113070.24
2085,134098.5
2086,115769.36
2087,122230.2
2088,108305.16
2089,92759.38
2090,134614.26
2091,126260.23
2092,132661.44
2093,136992.84
2094,138535.79
2095,151316.0
2096,89981.47
2097,99589.34
2098,145505.34
2099,64551.97
2100,120010.19
2101,126853.93
2102,146068.54
2103,104084.85
2104,137936.95
2105,131377.36
2106,77398.76
2107,250456.09
2108,117751.26
2109,115199.63
2110,124591.34
2111,161421.55
2112,136061.55
2113,118681.04
2114,109993.08
2115,151421.0
2116,109371.05
2117,148003.29
2118,116695.0
2119,111308.34
2120,105320.0
2121,94469.4
2122,104444.28
2123,91508.97
2124,190655.47
2125,130063.24
2126,163842.06
2127,145783.14
2128,132851.95
2129,98491.5
2130,144175.09
2131,158183.69
2132,111298.3
2133,117100.81
2134,118397.51
2135,102980.25
2136,82074.62
2137,113420.95
2138,136460.6
2139,149705.37
2140,137293.5
2141,140101.6
2142,138497.68
2143,147824.71
2144,120478.23
2145,135174.0
2146,143949.25
2147,158003.74
2148,125799.0
2149,135856.5
2150,234102.5
2151,132947.2
2152,180618.5
2153,159496.0
2154,111094.0
2155,129079.16
2156,223464.5
2157,240219.46
2158,237947.81
2159,215731.15
2160,174457.65
2161,246485.43
2162,444292.22
2163,347736.08
2164,255750.12
2165,173265.7
2166,144124.37
2167,210766.38
2168,212367.5
2169,192595.75
2170,220218.07
2171,140821.97
2172,140072.09
2173,155009.3
2174,242941.01
2175,306768.1
2176,321014.46
2177,254239.19
2178,227557.31
2179,144393.0
2180,194397.9
2181,192125.33
2182,223389.47
2183,192569.09
2184,139327.05
2185,133758.21
2186,145624.44
2187,146674.5
2188,155574.44
2189,179369.5
2190,82229.32
2191,88123.32
2192,92686.61
2193,103200.0
2194,101915.66
2195,113513.32
2196,106878.95
2197,109170.9
2198,156444.01
2199,160834.53
2200,131092.37
2201,128413.1
2202,189288.85
2203,162665.5
2204,175187.5
2205,117258.84
2206,133758.5
2207,236211.86
2208,232764.1
2209,183615.23
2210,120395.83
2211,115303.13
2212,111002.84
2213,103485.91
2214,143974.05
2215,102987.47
2216,147826.55
2217,72176.23
2218,89511.52
2219,74654.05
2220,84370.8
2221,329761.16
2222,250395.36
2223,250000.28
2224,212512.44
2225,142953.03
2226,180901.0
2227,195702.89
2228,283069.43
2229,240699.0
2230,162326.29
2231,213213.94
2232,180612.75
2233,177401.17
2234,255452.06
2235,201975.0
2236,270754.83
2237,355998.05
2238,205916.95
2239,118842.75
2240,162135.37
2241,151004.06
2242,137103.5
2243,140229.06
2244,98914.0
2245,95043.0
2246,148040.09
2247,104268.04
2248,126053.6
2249,128415.1
2250,139286.6
2251,129297.15
2252,178410.4
2253,156195.85
2254,179626.23
2255,191684.9
2256,182609.65
2257,192967.3
2258,173817.21
2259,180657.4
2260,154233.75
2261,188880.9
2262,205333.68
2263,336747.69
2264,440166.25
2265,172686.0
2266,282600.09
2267,358448.04
2268,372457.86
2269,165893.79
2270,183890.95
2271,254647.0
2272,205959.28
2273,166491.9
2274,172887.62
2275,168274.94
2276,169533.96
2277,182397.4
2278,156678.29
2279,119122.37
2280,115546.56
2281,179421.12
2282,176590.16
2283,99040.0
2284,108956.91
2285,150914.75
2286,129100.93
2287,341669.36
2288,272128.73
2289,369471.98
2290,420434.0
2291,320588.63
2292,399411.26
2293,452794.5
2294,401798.43
2295,435261.8
2296,270207.59
2297,315181.68
2298,323440.62
2299,390897.95
2300,324694.24
2301,279910.36
2302,228593.51
2303,240310.87
2304,241757.67
2305,186546.32
2306,189026.84
2307,189759.22
2308,222068.46
2309,287093.84
2310,223598.67
2311,193690.05
2312,174895.14
2313,174464.35
2314,175763.49
2315,172321.92
2316,187296.93
2317,178647.59
2318,174428.92
2319,177374.33
2320,179006.39
2321,254695.48
2322,169107.01
2323,184828.95
2324,167363.6
2325,223615.12
2326,167752.81
2327,215347.0
2328,220266.87
2329,185588.29
2330,181791.8
2331,353258.88
2332,407141.85
2333,308505.31
2334,252181.86
2335,258511.89
2336,335212.64
2337,197779.91
2338,278244.01
2339,233193.78
2340,382796.64
2341,217945.65
2342,239629.68
2343,221201.48
2344,231177.65
2345,233493.21
2346,219186.61
2347,193250.58
2348,226231.4
2349,159259.91
2350,281542.03
2351,260797.19
2352,242967.4
2353,205480.76
2354,130843.07
2355,161690.96
2356,154392.09
2357,198024.51
2358,199273.5
2359,122079.5
2360,120275.54
2361,138130.87
2362,265261.3
2363,142284.75
2364,153072.85
2365,227222.84
2366,190162.68
2367,219382.24
2368,201930.52
2369,221791.46
2370,170181.03
2371,171601.32
2372,169124.25
2373,260704.35
2374,300377.56
2375,242432.99
2376,263717.38
2377,350251.04
2378,131182.09
2379,197950.96
2380,145062.5
2381,160494.5
2382,183366.47
2383,214102.0
2384,245027.48
2385,152732.0
2386,143186.0
2387,132007.5
2388,100001.75
2389,126968.5
2390,136117.0
2391,138480.18
2392,113718.59
2393,158821.35
2394,147858.0
2395,196988.7
2396,148867.82
2397,202763.0
2398,127127.09
2399,65459.11
2400,60223.48
2401,114451.96
2402,139810.0
2403,132940.34
2404,142558.55
2405,161513.87
2406,135016.5
2407,128494.5
2408,137438.6
2409,139735.0
2410,169940.9
2411,123567.58
2412,153855.74
2413,141578.25
2414,133337.25
2415,131873.68
2416,127493.09
2417,136608.75
2418,121786.83
2419,133948.66
2420,124014.0
2421,149542.5
2422,119787.65
2423,127360.25
2424,146170.75
2425,167727.93
2426,126558.4
2427,140185.64
2428,174132.74
2429,116204.26
2430,131262.51
2431,118304.0
2432,135816.85
2433,146116.5
2434,145263.87
2435,153786.5
2436,104025.93
2437,110618.39
2438,119497.47
2439,113957.24
2440,126029.49
2441,109538.5
2442,101952.1
2443,113195.41
2444,125534.0
2445,92392.75
2446,134891.65
2447,214680.72
2448,143432.88
2449,108683.21
2450,156122.32
2451,123943.38
2452,209218.29
2453,96702.26
2454,124375.94
2455,106579.35
2456,138971.0
2457,116524.08
2458,114887.08
2459,112875.63
2460,137008.32
2461,115426.33
2462,133548.42
2463,112564.09
2464,155645.78
2465,126803.58
2466,118493.52
2467,157157.86
2468,95662.52
2469,93586.26
2470,172636.14
2471,210519.1
2472,172346.48
2473,118345.97
2474,110169.13
2475,218046.29
2476,118450.04
2477,134035.6
2478,160044.4
2479,110844.18
2480,133044.54
2481,123158.09
2482,134608.9
2483,117471.13
2484,122260.2
2485,121361.63
2486,158835.82
2487,179590.05
2488,156841.56
2489,145564.98
2490,154153.74
2491,90150.64
2492,182304.64
2493,133929.5
2494,166296.48
2495,103803.8
2496,225549.4
2497,153178.5
2498,115944.17
2499,92275.21
2500,135453.87
2501,135725.5
2502,146741.62
2503,101833.23
2504,184042.01
2505,219327.58
2506,252950.89
2507,319593.45
2508,254522.68
2509,219645.53
2510,230351.87
2511,187837.08
2512,215675.99
2513,217603.75
2514,239077.93
2515,149313.0
2516,156088.1
2517,132320.5
2518,147884.25
2519,228338.84
2520,206619.15
2521,194749.65
2522,227208.4
2523,134129.1
2524,140383.5
2525,145066.0
2526,141683.0
2527,115308.36
2528,127778.1
2529,132931.7
2530,111989.0
2531,242616.45
2532,233334.68
2533,199421.25
2534,247073.78
2535,300422.36
2536,233037.71
2537,233776.57
2538,187103.17
2539,188686.43
2540,177608.85
2541,185600.45
2542,160356.79
2543,130834.2
2544,138562.37
2545,129234.56
2546,147338.0
2547,137270.97
2548,151639.76
2549,163383.16
2550,385671.36
2551,142274.85
2552,119795.25
2553,87524.54
2554,120351.5
2555,110551.04
2556,103052.56
2557,117570.1
2558,156957.9
2559,141068.56
2560,125359.75
2561,140741.2
2562,133475.54
2563,143895.94
2564,165975.85
2565,124378.0
2566,151418.66
2567,131857.1
2568,187961.74
2569,190765.8
2570,119878.15
2571,170321.94
2572,187688.9
2573,248289.34
2574,309418.45
2575,124073.26
2576,130807.3
2577,160289.5
2578,95791.27
2579,83856.58
2580,133593.98
2581,135649.42
2582,117649.9
2583,281217.31
2584,159692.76
2585,178251.38
2586,203196.55
2587,210632.21
2588,155244.2
2589,144935.32
2590,227160.64
2591,209789.5
2592,224336.61
2593,257303.88
2594,174243.5
2595,211721.91
2596,332502.74
2597,180808.85
2598,264615.07
2599,313226.46
2600,147811.06
2601,135708.74
2602,87978.11
2603,94415.5
2604,89446.0
2605,84755.04
2606,145842.24
2607,168256.32
2608,203153.51
2609,167870.49
2610,114182.54
2611,159783.33
2612,156404.87
2613,129049.0
2614,127726.49
2615,149747.75
2616,140514.5
2617,165913.42
2618,184197.98
2619,230349.77
2620,187583.5
2621,182539.22
2622,190126.6
2623,254759.46
2624,264178.26
2625,328013.14
2626,163809.36
2627,184036.0
2628,424535.57
2629,532934.62
2630,350692.43
2631,453291.8
2632,414213.27
2633,311750.41
2634,393519.97
2635,150252.13
2636,193419.58
2637,165142.96
2638,253950.26
2639,179282.09
2640,153051.0
2641,106535.42
2642,187385.3
2643,102760.5
2644,130914.37
2645,100945.0
2646,93037.0
2647,100436.0
2648,138623.0
2649,140139.46
2650,154351.17
2651,152732.98
2652,445609.4
2653,254014.41
2654,244924.09
2655,359065.19
2656,317401.47
2657,330956.16
2658,279291.82
2659,299726.79
2660,321702.12
2661,335038.43
2662,346098.61
2663,271710.49
2664,283425.87
2665,316779.48
2666,285094.9
2667,169814.02
2668,181747.69
2669,176960.44
2670,295746.26
2671,181880.15
2672,181922.07
2673,202914.16
2674,197615.35
2675,172520.65
2676,186486.18
2677,195759.5
2678,251156.23
2679,275906.01
2680,268699.12
2681,415684.43
2682,332159.39
2683,494064.66
2684,303421.86
2685,341238.34
2686,259786.06
2687,321916.34
2688,229475.14
2689,214680.53
2690,476098.04
2691,187919.0
2692,139843.39
2693,192647.19
2694,132242.99
2695,193306.75
2696,186802.6
2697,190711.4
2698,200374.0
2699,180052.04
2700,167120.0
2701,148996.03
2702,112354.9
2703,132717.99
2704,141688.5
2705,128542.66
2706,119685.21
2707,124676.22
2708,137799.5
2709,112043.0
2710,127891.6
2711,286003.8
2712,371613.69
2713,177537.8
2714,149934.16
2715,171315.12
2716,170069.21
2717,184229.1
2718,225907.37
2719,160706.0
2720,166015.54
2721,143403.5
2722,159099.62
2723,144888.0
2724,129648.01
2725,137792.75
2726,151395.37
2727,168978.0
2728,166080.0
2729,154340.68
2730,146754.5
2731,123075.76
2732,118339.16
2733,161046.72
2734,138771.69
2735,135621.0
2736,141964.02
2737,124603.83
2738,134063.62
2739,161190.69
2740,135853.34
2741,149419.66
2742,153113.0
2743,148592.05
2744,145632.75
2745,138622.75
2746,136214.8
2747,158537.87
2748,123765.93
2749,132025.75
2750,137331.0
2751,129902.0
2752,230608.11
2753,154172.46
2754,182371.54
2755,126524.85
2756,93667.11
2757,74909.87
2758,87389.5
2759,157238.6
2760,140792.4
2761,149199.75
2762,146767.75
2763,188251.14
2764,168387.6
2765,258589.94
2766,141979.52
2767,92186.0
2768,128564.51
2769,122450.34
2770,154644.0
2771,119679.52
2772,124138.48
2773,143602.38
2774,138779.34
2775,133428.24
2776,145419.07
2777,151241.25
2778,127885.08
2779,124581.15
2780,113170.2
2781,104461.51
2782,95887.43
2783,101756.92
2784,130345.53
2785,139179.0
2786,81214.44
2787,118968.24
2788,88881.27
2789,218516.69
2790,94978.11
2791,115904.04
2792,83365.43
2793,162904.36
2794,101778.61
2795,114901.25
2796,103730.23
2797,186633.19
2798,122147.43
2799,116527.64
2800,82626.48
2801,112023.38
2802,139183.41
2803,156420.28
2804,141690.34
2805,96973.93
2806,96465.8
2807,154839.29
2808,151142.87
2809,134055.46
2810,138049.75
2811,155468.32
2812,144255.77
2813,149472.92
2814,158189.24
2815,97503.36
2816,254150.79
2817,135384.87
2818,132944.6
2819,180828.28
2820,130282.0
2821,111174.68
2822,180992.72
2823,227973.75
2824,174521.82
2825,146668.36
2826,133665.6
2827,147133.24
2828,207517.48
2829,178076.35
2830,234861.13
2831,194726.95
2832,219705.62
2833,289022.9
2834,216385.72
2835,219581.68
2836,196265.49
2837,163656.8
2838,146193.5
2839,179998.97
2840,196085.9
2841,205547.9
2842,223653.98
2843,151131.49
2844,155935.42
2845,124688.76
2846,213146.35
2847,200578.74
2848,222745.76
2849,212437.45
2850,283003.68
2851,231724.87
2852,227073.76
2853,233719.28
2854,138891.0
2855,199116.54
2856,210252.03
2857,191562.79
2858,194590.97
2859,144141.77
2860,125687.0
2861,131355.73
2862,196880.68
2863,121294.0
2864,260725.93
2865,140466.45
2866,134170.0
2867,96913.04
2868,114218.56
2869,120361.02
2870,153795.24
2871,108060.08
2872,64638.09
2873,109643.91
2874,142139.37
2875,120025.98
2876,158334.6
2877,144074.67
2878,166433.77
2879,149999.55
2880,112814.04
2881,144627.64
2882,158421.74
2883,166696.25
2884,177776.95
2885,175286.76
2886,195364.38
2887,102484.1
2888,124456.16
2889,60749.15
2890,87202.06
2891,136917.89
2892,60748.32
2893,109935.79
2894,67217.74
2895,315003.35
2896,278736.87
2897,200241.0
2898,150085.82
2899,228870.26
2900,162484.87
2901,194054.64
2902,185365.48
2903,345914.14
2904,349041.85
2905,120788.31
2906,204862.71
2907,116232.62
2908,131060.5
2909,147451.41
2910,83798.0
2911,88467.0
2912,158794.21
2913,90156.0
2914,86206.93
2915,86728.93
2916,86814.04
2917,154147.87
2918,112380.3
2919,228812.15
